CUSTOMER_ID,LOCATION,ACTIVITY,RATING
501,Athens,Acropole,2
606,Washington,restaurants,1
363,Rome,Forum of Rome,2
550,Paris,Parliament,3
505,Rome,Forum of Rome,6
863,Rome,movies,6
662,Athens,Acropole,1
215,Athens,Acropole,6
670,Paris,metro,2
171,Washington,restaurants,3
161,Washington,White House,6
88,Athens,restaurants,1
85,Rome,Forum of Rome,6
971,Rome,Forum of Rome,1
604,Athens,restaurants,5
726,Paris,Parliament,3
21,Paris,Parliament,7
469,Rome,Forum of Rome,2
979,Paris,Parliament,2
738,Paris,Parliament,7
630,Washington,restaurants,2
284,Athens,Acropole,2
206,Athens,Acropole,5
593,Paris,movies,4
560,Rome,Forum of Rome,1
993,Paris,Parliament,5
860,Rome,Forum of Rome,1
279,Paris,Eiffel Tower,6
839,Paris,metro,6
946,Athens,Acropole,7
280,Athens,museums,1
498,Rome,Forum of Rome,5
784,Paris,Montmartre,3
570,Rome,Forum of Rome,7
218,Rome,Forum of Rome,3
334,Rome,Forum of Rome,1
929,Paris,Parliament,1
978,Washington,Senate,2
195,Athens,Acropole,2
637,Paris,Parliament,5
634,Washington,Senate,5
619,Rome,Forum of Rome,1
562,Paris,Parliament,7
264,Washington,restaurants,5
360,Paris,Parliament,1
450,Rome,Forum of Rome,7
10,Washington,restaurants,5
826,Athens,Acropole,2
941,Paris,movies,1
849,Paris,metro,6
560,Rome,movies,7
739,Athens,Acropole,1
234,Athens,Acropole,7
940,Washington,Senate,6
622,Rome,Forum of Rome,4
666,Rome,Forum of Rome,6
584,Washington,White House,5
138,Paris,Montmartre,1
206,Athens,restaurants,7
728,Washington,statues,3
520,Paris,Montmartre,7
258,Rome,Forum of Rome,4
390,Rome,Forum of Rome,5
344,Rome,Forum of Rome,4
917,Rome,Forum of Rome,7
38,Athens,Acropole,6
758,Paris,Eiffel Tower,4
732,Rome,walking,3
289,Washington,Senate,2
188,Athens,Acropole,6
562,Washington,White House,7
910,Paris,Parliament,4
951,Paris,Eiffel Tower,4
555,Rome,Forum of Rome,2
906,Athens,Acropole,5
828,Athens,museums,3
714,Washington,restaurants,5
23,Athens,Acropole,1
491,Paris,movies,7
725,Rome,Forum of Rome,6
559,Paris,metro,2
918,Rome,walking,7
540,Rome,Forum of Rome,2
810,Washington,White House,5
817,Paris,Parliament,5
395,Rome,Forum of Rome,7
184,Paris,Montmartre,2
18,Rome,Forum of Rome,3
231,Paris,Montmartre,4
891,Paris,Parliament,2
422,Paris,Eiffel Tower,6
1,Athens,restaurants,5
543,Rome,Forum of Rome,2
587,Athens,restaurants,3
262,Paris,Parliament,6
483,Athens,Acropole,1
498,Paris,Eiffel Tower,3
50,Rome,Forum of Rome,6
37,Rome,Forum of Rome,6
626,Athens,Acropole,1
330,Paris,Eiffel Tower,5
507,Athens,Acropole,5
399,Athens,museums,7
888,Athens,Acropole,4
125,Washington,restaurants,2
766,Rome,Forum of Rome,4
375,Paris,Montmartre,1
243,Washington,Senate,7
440,Athens,restaurants,5
618,Paris,Parliament,4
636,Paris,metro,6
565,Athens,restaurants,3
706,Washington,restaurants,6
124,Paris,Parliament,6
643,Athens,Acropole,5
227,Athens,restaurants,3
437,Washington,Senate,3
442,Athens,Acropole,7
639,Paris,Parliament,3
279,Rome,Forum of Rome,3
786,Washington,White House,4
413,Paris,Eiffel Tower,6
906,Washington,restaurants,6
705,Rome,movies,4
43,Paris,Parliament,2
938,Athens,museums,2
588,Paris,Montmartre,1
581,Paris,Montmartre,5
184,Paris,metro,3
102,Paris,Eiffel Tower,1
805,Washington,Senate,7
331,Rome,Forum of Rome,7
194,Athens,restaurants,1
401,Washington,White House,7
7,Rome,Forum of Rome,6
406,Washington,Senate,7
991,Rome,Forum of Rome,7
482,Rome,Forum of Rome,1
812,Paris,Montmartre,4
653,Paris,movies,7
669,Rome,Forum of Rome,7
39,Rome,Forum of Rome,1
833,Athens,statues,7
288,Washington,restaurants,5
478,Paris,Eiffel Tower,7
968,Rome,Forum of Rome,3
624,Rome,Forum of Rome,4
269,Paris,Montmartre,6
399,Rome,Forum of Rome,5
518,Athens,museums,7
309,Rome,Forum of Rome,5
364,Paris,metro,2
863,Athens,Acropole,6
466,Paris,Parliament,1
124,Athens,Acropole,1
120,Washington,Senate,5
574,Athens,restaurants,2
550,Rome,Forum of Rome,6
489,Rome,Forum of Rome,5
59,Paris,Parliament,4
478,Paris,Parliament,6
737,Athens,museums,3
904,Rome,Forum of Rome,4
464,Athens,Acropole,7
861,Athens,restaurants,5
895,Athens,restaurants,4
434,Washington,Senate,3
873,Washington,Senate,1
39,Paris,Parliament,2
838,Paris,Parliament,1
178,Rome,Forum of Rome,5
32,Washington,restaurants,3
340,Athens,statues,3
135,Washington,White House,7
803,Athens,museums,4
200,Paris,movies,2
203,Paris,Eiffel Tower,4
156,Athens,Acropole,3
408,Athens,restaurants,3
170,Washington,White House,5
162,Washington,White House,1
219,Rome,Forum of Rome,3
424,Rome,walking,3
745,Rome,Forum of Rome,1
639,Athens,statues,6
360,Paris,Eiffel Tower,4
457,Washington,Senate,3
628,Athens,Acropole,4
956,Washington,restaurants,6
931,Paris,Eiffel Tower,1
535,Athens,museums,3
626,Rome,Forum of Rome,5
204,Washington,White House,2
871,Rome,Forum of Rome,3
985,Paris,Montmartre,6
213,Washington,Senate,3
581,Paris,metro,6
371,Rome,Forum of Rome,6
233,Paris,Parliament,6
272,Rome,movies,4
368,Athens,Acropole,5
873,Athens,Acropole,3
489,Athens,Acropole,1
304,Rome,walking,1
94,Washington,White House,1
151,Athens,Acropole,5
152,Athens,restaurants,4
610,Washington,Senate,1
26,Athens,restaurants,5
48,Rome,walking,6
116,Washington,Senate,3
698,Washington,restaurants,4
982,Athens,restaurants,6
638,Washington,White House,6
619,Rome,Forum of Rome,6
649,Athens,Acropole,6
179,Paris,Parliament,6
746,Athens,restaurants,7
759,Washington,restaurants,7
736,Paris,Eiffel Tower,7
506,Athens,statues,7
92,Athens,Acropole,1
713,Athens,Acropole,2
372,Paris,Eiffel Tower,1
332,Athens,Acropole,1
943,Rome,Forum of Rome,3
425,Washington,restaurants,5
39,Athens,Acropole,5
394,Athens,museums,2
172,Washington,White House,7
703,Paris,metro,7
400,Rome,Forum of Rome,4
485,Athens,restaurants,2
964,Paris,metro,1
928,Washington,statues,5
917,Rome,movies,4
40,Rome,movies,6
203,Athens,restaurants,5
549,Washington,Senate,5
564,Washington,White House,5
42,Rome,Forum of Rome,7
830,Athens,Acropole,6
707,Paris,Eiffel Tower,6
418,Athens,restaurants,6
188,Rome,Forum of Rome,2
189,Washington,statues,7
327,Athens,restaurants,5
728,Washington,restaurants,3
580,Washington,White House,5
765,Rome,Forum of Rome,6
274,Athens,restaurants,3
250,Athens,Acropole,5
122,Washington,Senate,5
152,Rome,Forum of Rome,4
161,Paris,metro,3
917,Rome,Forum of Rome,3
111,Washington,restaurants,5
985,Paris,Eiffel Tower,2
959,Rome,walking,2
418,Paris,Eiffel Tower,7
966,Rome,Forum of Rome,3
153,Rome,movies,1
448,Washington,restaurants,1
797,Athens,Acropole,3
363,Washington,restaurants,6
790,Washington,White House,3
878,Athens,statues,3
216,Washington,restaurants,7
54,Paris,Eiffel Tower,3
477,Rome,walking,7
513,Rome,Forum of Rome,5
153,Athens,restaurants,4
48,Athens,restaurants,3
789,Washington,White House,1
685,Washington,Senate,1
444,Rome,Forum of Rome,5
986,Rome,Forum of Rome,3
843,Paris,Parliament,5
322,Paris,Parliament,1
654,Paris,metro,1
415,Paris,Parliament,6
751,Paris,Eiffel Tower,6
61,Athens,restaurants,2
124,Athens,restaurants,3
734,Athens,restaurants,5
313,Rome,Forum of Rome,7
538,Athens,restaurants,1
149,Rome,Forum of Rome,2
411,Paris,Montmartre,4
403,Washington,White House,2
618,Paris,metro,5
904,Rome,Forum of Rome,2
361,Paris,Montmartre,5
473,Paris,Eiffel Tower,7
436,Washington,White House,4
900,Athens,restaurants,1
330,Washington,White House,3
638,Rome,Forum of Rome,5
414,Rome,Forum of Rome,4
686,Paris,Parliament,2
313,Athens,restaurants,6
876,Athens,Acropole,2
592,Washington,Senate,5
441,Athens,restaurants,1
329,Rome,movies,2
527,Paris,Parliament,3
226,Rome,movies,3
897,Athens,restaurants,2
631,Washington,statues,4
108,Rome,Forum of Rome,2
367,Washington,restaurants,2
809,Rome,movies,1
80,Paris,Eiffel Tower,4
145,Athens,restaurants,3
380,Washington,Senate,7
385,Paris,movies,7
551,Washington,Senate,1
110,Rome,Forum of Rome,5
526,Rome,walking,1
72,Rome,Forum of Rome,6
702,Washington,statues,1
939,Paris,Eiffel Tower,5
601,Washington,restaurants,2
3,Washington,Senate,3
211,Paris,Eiffel Tower,3
717,Washington,restaurants,5
377,Washington,Senate,4
114,Athens,museums,6
929,Athens,restaurants,7
268,Athens,restaurants,1
615,Washington,Senate,4
161,Athens,Acropole,6
210,Rome,Forum of Rome,4
447,Washington,restaurants,5
874,Rome,Forum of Rome,4
494,Paris,movies,4
718,Rome,Forum of Rome,2
740,Paris,metro,6
680,Washington,Senate,1
41,Rome,Forum of Rome,1
904,Paris,Parliament,1
485,Paris,Eiffel Tower,7
20,Athens,Acropole,1
928,Washington,restaurants,2
418,Rome,walking,1
768,Athens,restaurants,5
514,Athens,statues,4
7,Rome,Forum of Rome,3
938,Rome,walking,6
634,Washington,White House,6
635,Washington,restaurants,5
86,Paris,Parliament,6
693,Washington,Senate,2
347,Athens,Acropole,1
53,Athens,restaurants,5
370,Athens,Acropole,3
101,Paris,Eiffel Tower,4
408,Rome,Forum of Rome,2
859,Paris,Eiffel Tower,5
98,Paris,Eiffel Tower,1
88,Rome,Forum of Rome,5
807,Washington,Senate,5
801,Athens,restaurants,2
489,Washington,Senate,6
413,Rome,Forum of Rome,3
381,Rome,movies,7
483,Washington,Senate,4
939,Washington,White House,1
386,Paris,metro,7
322,Athens,restaurants,3
39,Athens,restaurants,3
627,Washington,Senate,1
662,Rome,Forum of Rome,2
296,Paris,Parliament,4
145,Washington,restaurants,4
45,Rome,Forum of Rome,1
33,Paris,movies,7
858,Washington,restaurants,3
572,Rome,Forum of Rome,7
258,Athens,restaurants,6
829,Washington,White House,7
239,Paris,Eiffel Tower,3
16,Rome,movies,2
498,Athens,Acropole,5
367,Paris,metro,6
100,Rome,movies,4
391,Washington,White House,6
411,Paris,metro,3
600,Washington,statues,7
979,Athens,Acropole,4
766,Athens,Acropole,7
113,Athens,statues,1
357,Washington,White House,1
964,Rome,Forum of Rome,4
703,Rome,movies,5
595,Washington,White House,4
48,Washington,Senate,2
630,Rome,movies,2
198,Paris,movies,3
146,Paris,Parliament,4
106,Washington,Senate,3
907,Washington,Senate,5
39,Washington,White House,6
554,Athens,Acropole,4
768,Washington,restaurants,7
869,Paris,movies,2
28,Washington,Senate,2
600,Rome,Forum of Rome,4
568,Rome,Forum of Rome,5
41,Paris,movies,3
40,Athens,restaurants,6
86,Washington,White House,5
849,Athens,restaurants,1
838,Paris,metro,2
698,Rome,Forum of Rome,5
915,Rome,Forum of Rome,1
80,Washington,White House,3
56,Paris,movies,5
418,Washington,Senate,1
833,Athens,restaurants,1
829,Rome,walking,3
713,Paris,Parliament,4
608,Washington,Senate,3
949,Washington,White House,6
767,Athens,Acropole,3
904,Athens,Acropole,3
112,Washington,Senate,4
634,Rome,Forum of Rome,2
929,Washington,Senate,1
260,Washington,White House,5
320,Washington,White House,5
799,Athens,restaurants,6
995,Washington,statues,7
883,Athens,Acropole,5
418,Athens,Acropole,3
137,Washington,statues,4
901,Athens,statues,2
238,Athens,restaurants,5
617,Rome,Forum of Rome,6
577,Athens,Acropole,2
983,Washington,White House,1
66,Washington,White House,1
39,Washington,Senate,3
792,Paris,Parliament,7
830,Rome,movies,5
28,Washington,statues,7
580,Paris,Montmartre,3
356,Washington,White House,1
360,Paris,Parliament,1
414,Washington,White House,1
498,Paris,Parliament,2
980,Rome,movies,7
297,Washington,Senate,7
550,Washington,Senate,6
474,Athens,Acropole,3
969,Athens,Acropole,6
410,Washington,statues,1
939,Athens,Acropole,1
838,Washington,Senate,4
890,Rome,Forum of Rome,3
576,Washington,restaurants,3
25,Rome,Forum of Rome,1
756,Paris,metro,6
66,Rome,Forum of Rome,1
69,Rome,movies,3
808,Washington,Senate,7
483,Paris,metro,3
453,Rome,Forum of Rome,4
233,Athens,restaurants,6
631,Rome,Forum of Rome,3
271,Washington,Senate,6
296,Rome,Forum of Rome,3
18,Rome,Forum of Rome,5
570,Rome,walking,6
638,Rome,walking,1
942,Rome,Forum of Rome,5
579,Paris,Montmartre,5
141,Paris,Parliament,2
47,Washington,Senate,2
822,Paris,Parliament,2
709,Paris,metro,5
981,Rome,Forum of Rome,1
122,Rome,Forum of Rome,3
63,Paris,Montmartre,6
465,Athens,museums,4
328,Rome,Forum of Rome,5
717,Rome,Forum of Rome,3
407,Paris,Eiffel Tower,2
931,Paris,Eiffel Tower,4
86,Washington,Senate,5
141,Washington,statues,7
256,Washington,statues,4
844,Rome,Forum of Rome,4
320,Washington,White House,3
539,Paris,Parliament,3
970,Paris,Montmartre,4
667,Athens,restaurants,7
528,Paris,Parliament,2
596,Washington,Senate,5
820,Athens,museums,7
611,Washington,restaurants,6
645,Paris,metro,3
798,Athens,Acropole,6
684,Athens,Acropole,2
107,Washington,Senate,1
325,Paris,Eiffel Tower,1
833,Paris,Eiffel Tower,4
302,Rome,Forum of Rome,7
742,Washington,statues,4
702,Washington,White House,4
553,Rome,Forum of Rome,1
380,Washington,Senate,1
158,Athens,museums,7
871,Athens,statues,2
362,Paris,Parliament,5
7,Rome,movies,3
349,Athens,Acropole,6
120,Athens,museums,1
738,Paris,Eiffel Tower,6
642,Paris,Parliament,2
562,Athens,restaurants,2
198,Rome,Forum of Rome,1
985,Athens,Acropole,4
222,Washington,Senate,7
522,Rome,walking,5
583,Paris,Eiffel Tower,2
63,Athens,Acropole,3
479,Rome,Forum of Rome,3
903,Paris,Parliament,4
115,Athens,Acropole,3
1,Athens,Acropole,7
708,Rome,Forum of Rome,5
166,Washington,White House,6
182,Washington,Senate,5
251,Washington,Senate,6
418,Rome,Forum of Rome,2
73,Athens,Acropole,2
30,Athens,restaurants,2
355,Washington,Senate,1
618,Washington,Senate,7
749,Paris,metro,7
316,Paris,Parliament,7
829,Paris,Eiffel Tower,6
635,Athens,restaurants,1
265,Paris,metro,7
335,Washington,White House,3
870,Washington,White House,3
257,Paris,Parliament,3
517,Paris,Parliament,1
712,Athens,museums,5
46,Washington,White House,4
134,Rome,Forum of Rome,2
503,Rome,Forum of Rome,7
297,Rome,Forum of Rome,6
29,Paris,Parliament,4
231,Paris,Parliament,5
956,Washington,White House,7
735,Paris,Montmartre,6
743,Washington,restaurants,3
672,Washington,White House,5
739,Paris,Parliament,5
958,Washington,Senate,2
824,Athens,restaurants,7
465,Athens,restaurants,4
684,Paris,metro,1
840,Paris,Parliament,1
269,Washington,White House,5
567,Athens,statues,5
879,Washington,White House,3
24,Rome,walking,5
763,Athens,Acropole,2
50,Paris,movies,2
335,Washington,Senate,3
474,Athens,restaurants,5
31,Rome,Forum of Rome,5
708,Washington,restaurants,2
840,Rome,Forum of Rome,3
726,Athens,Acropole,5
433,Paris,Parliament,2
492,Paris,Parliament,6
117,Washington,Senate,7
744,Washington,White House,3
825,Washington,White House,6
216,Paris,Parliament,3
425,Athens,restaurants,2
392,Washington,Senate,7
385,Rome,Forum of Rome,7
21,Athens,restaurants,5
189,Washington,White House,6
424,Rome,walking,2
490,Paris,Parliament,6
293,Washington,statues,6
197,Athens,restaurants,4
480,Rome,Forum of Rome,3
858,Athens,Acropole,2
29,Athens,Acropole,3
686,Paris,Parliament,4
885,Washington,Senate,5
436,Athens,restaurants,6
68,Athens,Acropole,2
801,Washington,restaurants,7
646,Athens,museums,3
751,Paris,Parliament,4
955,Washington,restaurants,1
583,Paris,Eiffel Tower,4
123,Athens,restaurants,2
321,Washington,Senate,5
896,Washington,restaurants,6
211,Rome,Forum of Rome,1
146,Washington,Senate,2
768,Rome,Forum of Rome,2
57,Paris,Eiffel Tower,5
362,Paris,Parliament,7
928,Rome,Forum of Rome,6
311,Paris,metro,1
373,Athens,museums,2
873,Athens,Acropole,5
934,Athens,restaurants,1
284,Rome,Forum of Rome,5
902,Athens,Acropole,1
63,Washington,White House,6
840,Athens,Acropole,4
755,Washington,Senate,1
409,Rome,Forum of Rome,5
652,Athens,Acropole,7
226,Athens,statues,4
815,Washington,Senate,4
464,Washington,statues,3
837,Athens,Acropole,7
400,Rome,Forum of Rome,6
535,Rome,Forum of Rome,5
956,Athens,statues,7
174,Washington,White House,2
23,Rome,Forum of Rome,7
622,Rome,walking,7
492,Paris,Eiffel Tower,6
286,Rome,Forum of Rome,3
848,Rome,Forum of Rome,7
181,Athens,restaurants,2
600,Paris,metro,2
800,Washington,Senate,4
197,Washington,Senate,6
887,Paris,Parliament,1
476,Washington,restaurants,5
795,Athens,restaurants,4
282,Athens,restaurants,7
284,Athens,Acropole,1
544,Paris,Eiffel Tower,2
593,Paris,Parliament,2
850,Paris,Montmartre,4
778,Athens,restaurants,5
194,Paris,Eiffel Tower,2
432,Washington,statues,4
259,Athens,museums,4
597,Rome,Forum of Rome,5
907,Paris,Montmartre,4
119,Paris,Parliament,2
336,Athens,statues,7
906,Paris,metro,2
130,Washington,restaurants,4
821,Paris,metro,7
229,Rome,Forum of Rome,6
406,Athens,museums,4
328,Washington,White House,1
15,Paris,Parliament,1
4,Rome,Forum of Rome,1
924,Rome,Forum of Rome,1
435,Rome,Forum of Rome,2
812,Rome,Forum of Rome,7
280,Athens,museums,2
326,Athens,restaurants,5
841,Washington,Senate,7
883,Athens,museums,6
839,Rome,Forum of Rome,5
526,Washington,Senate,6
224,Washington,Senate,4
594,Athens,museums,6
102,Paris,Parliament,6
859,Paris,metro,2
245,Rome,Forum of Rome,4
923,Athens,Acropole,7
750,Washington,Senate,4
615,Paris,metro,1
69,Washington,Senate,6
867,Athens,statues,2
35,Washington,White House,1
66,Washington,Senate,5
759,Rome,Forum of Rome,3
291,Athens,Acropole,6
435,Paris,Eiffel Tower,5
103,Athens,museums,1
102,Rome,Forum of Rome,3
219,Paris,movies,1
819,Paris,Eiffel Tower,4
18,Rome,movies,7
486,Athens,restaurants,6
457,Rome,Forum of Rome,1
475,Rome,movies,4
74,Washington,statues,2
711,Paris,Parliament,2
33,Rome,movies,6
267,Athens,restaurants,1
302,Rome,Forum of Rome,2
944,Paris,Parliament,6
290,Paris,Parliament,4
610,Paris,Montmartre,4
240,Athens,Acropole,7
6,Paris,Parliament,6
515,Rome,Forum of Rome,4
163,Washington,White House,3
614,Paris,metro,7
131,Washington,White House,3
294,Paris,Montmartre,4
687,Athens,restaurants,5
870,Washington,White House,3
142,Washington,White House,1
826,Washington,Senate,7
103,Athens,statues,3
899,Washington,White House,7
562,Athens,restaurants,7
228,Paris,Montmartre,6
864,Rome,Forum of Rome,1
286,Rome,Forum of Rome,2
929,Rome,movies,2
444,Athens,Acropole,6
410,Rome,movies,2
68,Rome,Forum of Rome,1
317,Athens,Acropole,6
936,Paris,Montmartre,2
808,Rome,movies,6
821,Rome,movies,2
406,Rome,movies,6
502,Paris,Parliament,5
954,Athens,statues,3
522,Athens,statues,6
719,Athens,Acropole,1
700,Washington,Senate,1
516,Paris,Parliament,6
127,Rome,walking,4
4,Paris,Parliament,6
487,Paris,Eiffel Tower,7
810,Washington,restaurants,5
412,Washington,Senate,3
976,Rome,movies,7
24,Paris,metro,3
101,Paris,metro,1
797,Washington,restaurants,5
573,Athens,statues,1
953,Paris,Parliament,3
370,Washington,statues,2
834,Rome,movies,1
300,Paris,movies,1
663,Athens,museums,5
498,Athens,Acropole,6
781,Paris,Montmartre,1
70,Athens,Acropole,5
330,Washington,White House,2
994,Athens,Acropole,6
573,Washington,statues,1
403,Athens,restaurants,3
340,Athens,Acropole,7
560,Washington,Senate,3
416,Athens,restaurants,6
184,Athens,statues,1
49,Paris,metro,2
446,Washington,Senate,1
691,Washington,Senate,5
80,Paris,Parliament,3
53,Paris,movies,5
781,Washington,statues,7
963,Athens,museums,7
982,Athens,Acropole,5
956,Athens,statues,6
323,Paris,Eiffel Tower,1
503,Athens,restaurants,3
952,Athens,Acropole,5
990,Paris,Parliament,5
372,Paris,movies,6
21,Washington,White House,1
27,Paris,Eiffel Tower,3
458,Athens,restaurants,2
283,Paris,Parliament,5
825,Washington,White House,7
907,Rome,movies,5
4,Athens,Acropole,7
241,Athens,Acropole,7
766,Washington,restaurants,4
249,Paris,Parliament,2
591,Athens,statues,6
742,Paris,movies,2
358,Washington,Senate,1
161,Rome,Forum of Rome,6
392,Paris,Montmartre,7
41,Paris,Montmartre,3
728,Washington,White House,6
960,Paris,metro,1
608,Paris,Eiffel Tower,1
515,Paris,Montmartre,2
30,Rome,movies,6
163,Rome,walking,3
235,Athens,Acropole,3
579,Athens,statues,6
544,Rome,Forum of Rome,2
478,Athens,museums,7
132,Athens,museums,7
14,Athens,museums,3
576,Paris,Parliament,1
81,Athens,Acropole,4
529,Rome,walking,6
836,Paris,Parliament,1
592,Rome,Forum of Rome,2
318,Paris,Eiffel Tower,1
121,Washington,White House,4
72,Paris,Eiffel Tower,1
262,Rome,movies,2
505,Washington,White House,4
81,Paris,Parliament,7
440,Paris,Eiffel Tower,7
370,Athens,restaurants,4
22,Rome,Forum of Rome,4
839,Rome,Forum of Rome,7
225,Paris,movies,2
50,Paris,Montmartre,4
310,Rome,Forum of Rome,6
923,Rome,Forum of Rome,1
852,Paris,Parliament,3
313,Washington,Senate,3
769,Athens,Acropole,1
477,Washington,White House,6
281,Washington,Senate,5
16,Rome,Forum of Rome,3
615,Paris,Eiffel Tower,5
770,Paris,Parliament,4
10,Athens,Acropole,6
